geo,time,education,emp_high_tech,gdp,inv,migration,pop,pop_dens,tourists,unemp,wages
ITF5,2017,16.5,1.6,21900.0,2630.0,-1.3,371.6,56.8,118711.0,12.8,4641.1
ITF5,2018,15.9,1.6,23200.0,2658.6,-3.0,368.2,56.4,142131.0,12.5,4837.6
ITF5,2019,16.9,2.0,23300.0,2689.7,-4.5,363.8,55.7,158349.0,10.8,4982.6
ITF6,2014,15.2,1.1,15800.0,5196.9,-0.6,1308.1,134.1,241268.0,23.4,12518.5
ITF6,2015,15.7,1.4,16100.0,5641.7,-1.1,1300.5,133.8,247205.0,22.9,12545.8
ITF6,2016,15.1,1.5,16700.0,5430.6,-1.1,1292.1,133.4,284612.0,23.2,12840.2
ITF6,2017,15.1,1.1,17200.0,4777.8,-1.7,1283.2,129.2,317060.0,21.6,12893.7
ITF6,2018,15.1,0.8,17300.0,4821.9,-2.5,1273.4,128.6,339478.0,21.6,13018.1
ITF6,2019,15.9,1.1,17700.0,4796.4,-6.4,1261.3,126.5,362956.0,21.0,13097.3
ITG1,2014,13.3,1.9,16300.0,12078.7,0.4,3341.8,200.5,2042506.0,22.2,34350.6
ITG1,2015,13.2,1.7,16700.0,12484.8,-1.6,3329.2,200.1,2007547.0,21.4,34800.2
ITG1,2016,13.1,1.8,17200.0,12490.2,-1.8,3309.0,199.4,1943943.0,22.1,35040.2
ITG1,2017,13.6,2.1,17800.0,12648.3,-3.3,3286.8,196.2,2168789.0,21.5,35472.4
ITG1,2018,14.0,1.9,17900.0,13240.8,-3.1,3261.2,195.1,2311963.0,21.5,35687.3
ITG1,2019,14.2,1.9,18400.0,13803.2,-4.0,3232.1,192.1,2396508.0,20.0,36370.8
ITG2,2014,13.1,1.6,19100.0,5652.1,2.0,1107.3,69.6,1095489.0,18.6,13001.7
ITG2,2015,14.7,1.6,20000.0,5592.5,0.2,1100.5,69.5,1208724.0,17.4,13189.8
ITG2,2016,15.0,1.6,20200.0,5609.3,0.4,1092.5,69.3,1325408.0,17.3,13382.4
ITG2,2017,16.2,2.0,20800.0,5581.3,1.0,1082.8,69.3,1494248.0,17.0,13597.4
ITG2,2018,16.1,1.5,21200.0,5486.6,-1.1,1072.2,69.1,1651270.0,15.4,14142.5
ITG2,2019,17.4,1.8,22000.0,5955.9,-1.5,1060.3,68.3,1738868.0,14.7,14574.9
ITH1,2014,16.2,1.7,41500.0,4641.9,2.7,333.8,70.2,4049673.0,4.4,8358.5
ITH1,2015,16.3,2.0,42400.0,4865.2,2.7,334.8,70.5,4184339.0,3.8,8590.0
ITH1,2016,16.5,1.9,43900.0,5086.9,4.1,335.9,70.9,4557887.0,3.7,8917.6
ITH1,2017,16.8,1.7,45400.0,5483.7,4.8,337.6,71.4,4735524.0,3.1,9344.8
ITH1,2018,17.8,2.0,47100.0,6154.7,4.8,339.1,71.8,4933362.0,2.9,9836.1
ITH1,2019,17.1,1.9,48700.0,6233.3,2.9,340.4,72.2,5118892.0,2.9,10190.5
ITH2,2014,18.3,3.2,34900.0,3499.6,2.0,343.7,87.4,1429682.0,6.9,6990.3
ITH2,2015,18.7,2.7,34900.0,3618.5,1.9,343.6,87.6,1498461.0,6.8,7078.5
ITH2,2016,18.7,3.1,36100.0,3730.9,1.3,343.2,87.7,1605346.0,6.8,7199.4
ITH2,2017,20.8,3.2,36900.0,3807.0,3.5,342.6,87.6,1683502.0,5.7,7327.7
ITH2,2018,21.3,3.7,38300.0,4326.5,3.4,342.6,87.8,1709870.0,4.8,7622.5
ITH2,2019,21.3,3.6,39600.0,4371.2,4.7,342.4,88.2,1783332.0,5.0,7888.0
ITH3,2014,15.4,2.7,29200.0,25337.5,1.2,3171.7,280.4,10597803.0,7.5,57800.5
ITH3,2015,15.9,2.7,30000.0,26270.5,-0.4,3159.6,280.1,11213267.0,7.1,59079.2
ITH3,2016,16.2,2.8,31600.0,27879.0,0.5,3143.4,279.5,11525916.0,6.8,60936.5
ITH3,2017,17.9,2.9,32600.0,29672.6,2.1,3130.8,282.8,12511960.0,6.3,62882.9
ITH3,2018,18.8,2.7,33200.0,32158.5,3.0,3123.7,282.8,12736952.0,6.4,65144.7
ITH3,2019,19.4,2.6,34200.0,32913.5,2.0,3120.9,282.0,13194462.0,5.6,67182.2
ITH4,2014,17.2,2.6,27800.0,6253.6,1.9,766.3,162.6,1049572.0,8.0,14844.6
ITH4,2015,17.6,2.4,28800.0,6489.1,0.3,761.2,162.0,1104118.0,8.0,15190.6
ITH4,2016,17.4,3.0,29800.0,6806.2,1.9,755.0,161.4,1196924.0,7.5,15500.6
ITH4,2017,19.9,3.0,30700.0,7219.2,3.3,750.8,160.7,1283417.0,6.7,15744.5
ITH4,2018,21.1,3.0,31600.0,7436.7,5.2,749.0,160.5,1372228.0,6.7,16236.6
ITH4,2019,20.7,4.0,32700.0,7504.2,2.2,746.6,159.9,1401850.0,6.1,16784.5
ITH5,2014,18.7,3.0,31900.0,25653.7,3.4,2798.6,198.1,2524689.0,8.3,56901.6
ITH5,2015,20.3,3.1,32600.0,26081.2,3.0,2793.7,198.2,2621220.0,7.7,58067.2
ITH5,2016,20.7,3.3,34200.0,27832.2,3.5,2790.3,198.1,2774625.0,6.9,59510.6
ITH5,2017,21.2,3.1,35300.0,30082.6,4.9,2787.8,201.5,2981928.0,6.5,62112.9
ITH5,2018,22.0,3.3,36000.0,31292.1,5.4,2790.9,201.7,3103030.0,5.9,64182.5
ITH5,2019,22.8,3.5,36600.0,31055.9,5.4,2795.0,201.9,3123454.0,5.5,65652.9
ITI1,2014,17.4,3.1,28200.0,17737.0,3.9,2338.8,165.6,6821947.0,10.1,40030.7
ITI1,2015,19.3,2.8,28600.0,17562.3,2.6,2331.3,165.4,7062693.0,9.2,40858.6
ITI1,2016,20.3,2.9,29900.0,18213.0,3.6,2325.7,165.2,7042986.0,9.5,42148.4
ITI1,2017,20.7,3.2,30700.0,18774.6,3.5,2321.3,164.0,7484636.0,8.6,43232.5
ITI1,2018,21.4,3.5,31500.0,19488.4,3.0,2315.0,163.7,7866256.0,7.3,44963.3
ITI1,2019,21.0,3.5,33100.0,19624.1,3.1,2308.8,162.7,7874759.0,6.7,45939.7
ITI2,2014,20.1,2.1,22900.0,3484.3,1.0,559.5,108.5,687215.0,11.3,8249.5
ITI2,2015,19.8,2.2,23800.0,3522.7,0.8,555.9,108.2,709031.0,10.4,8369.0
ITI2,2016,20.7,2.3,24400.0,3765.9,1.8,552.3,107.9,709191.0,9.6,8504.7
ITI2,2017,21.2,2.3,25200.0,3909.4,0.5,549.7,106.8,659194.0,10.5,8695.8
ITI2,2018,20.7,2.7,26100.0,4253.0,1.9,546.3,106.3,735381.0,9.2,9031.4
ITI2,2019,22.3,2.9,26600.0,4101.1,1.3,543.0,105.5,707397.0,8.5,9222.6
ITI3,2014,18.6,2.7,24800.0,5845.0,1.4,979.8,165.1,399459.0,10.1,15085.5
ITI3,2015,18.5,2.7,25200.0,5798.1,-0.5,974.1,164.6,405249.0,9.9,15333.3
ITI3,2016,19.2,2.8,26200.0,6181.9,0.1,967.5,163.9,401740.0,10.6,15696.4
ITI3,2017,20.7,2.4,27000.0,6452.2,1.0,961.5,163.6,340293.0,10.6,16088.7
ITI3,2018,20.5,2.7,27600.0,6755.6,0.3,955.9,162.9,384216.0,8.1,16664.3
ITI3,2019,21.4,2.2,28400.0,7160.2,0.1,950.1,161.9,396208.0,8.6,17140.9
ITI4,2014,23.3,6.8,31300.0,29842.3,4.5,3832.7,348.1,6758348.0,12.5,74183.7
ITI4,2015,23.3,6.8,31400.0,30086.7,1.1,3833.9,348.6,7053862.0,11.8,75900.6
ITI4,2016,23.1,6.5,33200.0,30797.0,3.2,3823.8,348.8,7121504.0,11.1,78046.5
ITI4,2017,24.9,6.1,33800.0,32712.7,2.4,3821.4,347.7,7336123.0,10.7,79591.7
ITI4,2018,25.6,6.6,34400.0,33369.5,-0.4,3812.2,347.2,7969352.0,11.1,81781.3
ITI4,2019,26.1,7.0,35200.0,33478.3,0.1,3791.2,343.0,8166261.0,9.9,82922.0
LT01,2014,47.3,4.4,29400.0,2757.05,2.4,539.5,85.5,924607.0,8.5,5879.94
LT01,2015,50.5,5.1,30200.0,2893.44,-2.3,544.5,85.6,840109.0,7.6,6464.88
LT01,2016,52.4,4.9,31100.0,3160.62,-0.2,540.1,85.5,888606.0,5.6,7036.73
LT01,2017,53.3,4.7,33100.0,3362.32,0.5,543.5,85.5,924607.0,4.8,7694.79
LT01,2018,54.7,5.9,35700.0,4026.34,6.7,540.9,85.8,1024910.0,4.6,8483.94
LT01,2019,55.9,6.5,38400.0,4302.74,12.7,536.6,86.6,1150162.0,4.4,9853.42
LT02,2014,32.6,1.1,16700.0,4145.84,-6.7,1421.4,39.9,659194.0,11.6,8728.23
LT02,2015,34.1,1.1,17100.0,4430.49,-9.8,1390.2,39.4,548378.0,9.8,9179.62
LT02,2016,34.6,1.4,17700.0,4562.01,-14.5,1359.0,38.8,629284.0,8.8,9975.53
LT02,2017,34.7,1.4,19200.0,5141.47,-13.8,1310.9,38.0,659194.0,8.1,10866.94
LT02,2018,36.0,1.5,20200.0,5504.58,-4.4,1287.0,37.5,719823.0,6.9,11900.13
LT02,2019,37.6,1.7,21400.0,6178.96,0.2,1277.8,37.2,787810.0,7.1,12803.61
LU00,2014,45.9,4.3,75200.0,9918.94,19.9,364.4,215.1,1038475.0,5.9,24041.54
LU00,2015,41.1,3.9,77600.0,9371.74,19.6,385.9,220.3,1089576.0,6.7,25058.09
LU00,2016,42.6,3.6,78500.0,9715.47,16.2,395.7,225.1,1053653.0,6.3,25994.45
LU00,2017,39.9,3.8,78900.0,10360.63,15.8,407.2,230.6,1045883.0,5.5,27765.46
LU00,2018,44.1,4.2,78900.0,9741.68,16.3,414.9,235.1,1017733.0,5.6,29708.67
LU00,2019,47.0,4.3,78700.0,10854.5,16.6,422.9,239.8,1041117.0,5.6,31351.4
LV00,2014,30.2,3.4,17000.0,5385.86,-4.3,1295.3,32.0,1431038.0,10.8,10095.55
LV00,2015,31.6,3.3,17900.0,5372.21,-5.4,1274.5,31.8,1474765.0,9.9,10893.71
LV00,2016,33.4,3.1,18500.0,4898.7,-6.2,1254.4,31.0,1573632.0,9.6,11609.1
LV00,2017,33.9,3.6,19700.0,5558.59,-4.0,1229.5,30.7,1778973.0,8.7,12525.65
LV00,2018,33.9,3.5,20900.0,6448.26,-2.5,1216.4,30.4,1925397.0,7.4,13909.81
LV00,2019,35.7,3.3,21700.0,7101.51,-1.8,1204.0,30.2,1945919.0,6.3,14970.79
ME00,2014,24.0,2.5,11000.0,10958.438373333323,-1.5,423.2,45.0,1559924.0,18.0,25124.92172086722
ME00,2015,23.5,2.4,11700.0,10958.438373333323,-1.5,421.8,45.0,1559924.0,17.5,25124.92172086722
ME00,2016,25.3,1.9,12600.0,10958.438373333323,-1.5,421.7,45.7,1662121.0,17.7,25124.92172086722
ME00,2017,24.8,2.1,13500.0,10958.438373333323,-1.5,421.8,45.7,843609.0,16.1,25124.92172086722
ME00,2018,24.0,2.3,14600.0,10958.438373333323,-1.5,422.4,45.7,1559924.0,15.2,25124.92172086722
ME00,2019,25.8,2.3,15700.0,10958.438373333323,-1.5,423.6,45.7,1559924.0,15.1,25124.92172086722
MK00,2014,17.6,2.1,9600.0,2004.87,-0.2,1461.1,83.0,417090.0,28.0,2861.14
MK00,2015,18.8,2.1,10000.0,2162.83,-0.2,1457.6,83.1,479152.0,26.1,3005.53
MK00,2016,20.7,2.1,10500.0,2354.72,0.0,1455.5,83.2,508300.0,23.7,3277.82
MK00,2017,20.7,2.2,10800.0,2257.71,0.1,1451.0,83.3,626879.0,22.4,3513.87
MK00,2018,20.3,2.1,11400.0,2152.23,0.1,1446.4,83.4,702833.0,20.7,3724.46
MK00,2019,21.3,2.5,11900.0,2369.79,-0.1,1440.8,83.4,755438.0,17.3,3987.06
MT00,2014,21.2,6.2,24500.0,1457.92,21.5,292.3,1375.2,1399301.0,5.7,3703.19
MT00,2015,21.6,5.9,26900.0,2419.17,22.1,298.6,1408.4,1428801.0,5.4,4082.87
MT00,2016,22.1,6.1,27500.0,2391.05,19.2,304.3,1450.2,1468143.0,4.7,4484.16
MT00,2017,23.9,5.7,29800.0,2376.88,31.3,313.2,1495.2,1662358.0,4.0,4960.49
MT00,2018,26.8,5.4,30800.0,2514.43,35.3,325.8,1548.3,1798002.0,3.7,5636.59
MT00,2019,29.5,5.7,32400.0,2842.23,40.4,340.8,1595.1,1821836.0,3.6,6209.74
NL11,2014,31.6,2.9,39700.0,3602.6,1.9,389.7,251.0,154159.0,8.6,9389.0
NL11,2015,33.7,3.4,37900.0,5666.0,-0.1,387.8,251.2,198626.0,9.1,9450.0
NL11,2016,36.3,4.0,35100.0,5271.0,0.1,388.4,247.3,145351.0,8.2,9864.0
NL11,2017,36.0,3.8,36200.0,4686.0,-0.1,388.2,247.1,181328.0,7.2,10160.0
NL11,2018,36.2,4.1,36800.0,5711.0,3.0,386.9,247.2,233249.0,5.5,10559.0
NL11,2019,37.9,4.0,36000.0,6255.0,4.0,385.8,247.9,245166.0,5.1,11000.0
NL12,2014,26.0,1.6,25100.0,4306.63,-0.9,409.8,193.7,302176.0,7.9,8781.0
NL12,2015,25.4,1.7,25000.0,4246.0,-0.3,406.7,193.7,301990.0,7.9,8789.0
NL12,2016,27.2,1.8,24900.0,4158.0,1.7,405.6,190.3,316998.0,6.7,9120.0
NL12,2017,29.0,1.5,25900.0,4206.0,1.1,405.4,190.5,315137.0,5.5,9369.0
NL12,2018,31.8,1.7,27000.0,4470.0,1.6,404.4,190.6,365768.0,4.7,9804.0
NL12,2019,33.3,1.8,27700.0,4776.0,4.0,403.3,191.0,361234.0,3.7,10366.0
NL13,2014,27.8,3.3,25300.0,2659.1,-0.2,305.1,185.6,185491.0,7.3,7077.0
NL13,2015,28.6,2.5,25100.0,2915.0,2.0,302.0,185.6,208379.0,7.5,7045.0
NL13,2016,28.9,2.8,24800.0,2999.0,8.2,301.2,183.5,209130.0,6.5,7076.0
NL13,2017,28.6,2.5,25700.0,2728.0,2.7,300.5,184.2,262028.0,5.0,7257.0
NL13,2018,31.1,2.0,26900.0,3201.0,2.9,300.5,184.3,284337.0,4.1,7537.0
NL13,2019,33.8,2.2,27000.0,3151.0,5.2,300.3,184.5,313435.0,2.8,7904.0
NL21,2014,31.6,2.7,28800.0,7178.02,-1.3,731.6,343.5,225312.0,7.3,19304.0
NL21,2015,31.4,3.0,29500.0,7444.0,1.6,727.2,344.2,290404.0,6.9,19339.0
NL21,2016,32.0,3.1,30100.0,7766.0,1.6,727.6,340.9,332138.0,6.2,20089.0
NL21,2017,34.2,3.0,31400.0,7496.0,2.4,730.8,341.9,429956.0,5.1,20819.0
NL21,2018,33.4,3.3,32900.0,8596.0,3.7,731.5,343.2,474208.0,3.7,21914.0
NL21,2019,34.3,3.3,33400.0,8924.0,4.5,733.3,344.9,461196.0,3.0,22938.0
NL22,2014,34.0,3.3,29500.0,13975.18,2.0,1300.3,407.2,408071.0,6.9,34522.0
NL22,2015,34.0,3.5,30100.0,13044.0,3.5,1295.0,408.8,477460.0,6.3,34577.0
NL22,2016,33.4,3.4,30400.0,13721.0,5.5,1298.7,408.3,493061.0,5.6,35698.0
NL22,2017,34.3,3.3,31900.0,13997.0,5.5,1304.3,410.8,590081.0,4.5,37019.0
NL22,2018,35.3,3.7,33000.0,16702.0,5.6,1308.4,413.2,676009.0,3.3,38627.0
NL22,2019,37.7,4.2,33500.0,17038.0,6.6,1312.9,415.8,742746.0,3.1,40442.0
NL23,2014,29.2,5.2,26100.0,2872.55,-2.2,269.5,283.9,178810.0,11.0,5507.0
NL23,2015,30.0,4.1,26700.0,3684.0,-0.5,268.7,285.4,183246.0,7.9,5524.0
NL23,2016,30.1,4.1,27200.0,3305.0,3.5,270.0,282.9,182470.0,7.9,5678.0
NL23,2017,33.0,4.1,28300.0,3257.0,3.8,271.8,285.5,222926.0,5.7,5904.0
NL23,2018,30.2,3.7,29200.0,3354.0,6.2,273.4,288.6,212074.0,4.5,6227.0
NL23,2019,32.4,4.7,29300.0,4003.0,9.7,275.8,292.5,221432.0,3.5,6454.0
NL31,2014,45.6,5.0,43400.0,10325.89,3.3,823.3,913.4,377551.0,6.4,30849.0
NL31,2015,46.8,5.5,44200.0,12406.0,4.1,824.5,920.6,452307.0,6.4,30809.0
NL31,2016,46.8,5.5,44000.0,13391.0,4.7,830.4,910.4,410197.0,5.0,31612.0
NL31,2017,48.8,5.2,46400.0,13402.0,4.8,838.2,918.1,511899.0,4.2,33373.0
NL31,2018,51.2,5.7,48300.0,15741.0,5.3,843.6,926.1,464577.0,3.4,34954.0
NL31,2019,52.7,6.0,49700.0,16423.0,5.8,850.3,934.6,493714.0,2.9,37380.0
NL32,2014,40.8,4.1,45300.0,22167.01,4.4,1813.7,1032.9,7353264.0,6.9,66609.0
NL32,2015,41.6,4.4,46900.0,25760.0,5.9,1817.3,1041.1,7702132.0,6.2,67886.0
NL32,2016,42.9,4.9,47700.0,30353.0,6.4,1831.9,1016.0,8355416.0,5.5,70105.0
NL32,2017,44.4,4.8,49600.0,32181.0,5.4,1850.9,1024.5,9498612.0,4.5,72681.0
NL32,2018,45.4,4.8,51900.0,30680.0,5.8,1861.8,1032.4,9787391.0,3.8,77141.0
NL32,2019,48.5,5.3,53100.0,34357.0,7.0,1874.5,1041.2,10714645.0,3.1,81767.0
NL33,2014,34.2,3.7,35400.0,27089.24,3.0,2355.6,1278.4,1945773.0,8.4,72413.0
NL33,2015,36.1,4.0,36400.0,59793.0,3.7,2349.4,1286.5,2104024.0,7.8,72673.0
NL33,2016,36.6,4.4,36400.0,32261.0,5.1,2364.1,1260.8,2171831.0,7.1,74710.0
NL33,2017,37.6,4.2,37300.0,33548.0,6.1,2379.9,1271.0,2367773.0,5.5,76584.0
NL33,2018,38.9,4.1,38300.0,34267.0,5.5,2387.9,1281.2,2428006.0,4.3,79722.0
NL33,2019,40.8,4.1,38400.0,39973.0,7.2,2404.0,1292.2,2496782.0,4.0,83300.0
NL34,2014,24.9,1.0,27800.0,2599.13,0.0,237.6,213.6,1027413.0,5.4,5741.0
NL34,2015,25.1,1.8,28800.0,2787.0,2.2,235.9,213.8,1109833.0,5.3,5725.0
NL34,2016,26.1,2.0,28900.0,3259.0,1.9,235.0,211.5,1127653.0,3.9,5873.0
NL34,2017,27.8,1.8,29800.0,2710.0,3.2,235.2,211.8,1198264.0,2.9,5988.0
NL34,2018,29.1,1.8,31400.0,3549.0,3.6,234.5,212.2,1360781.0,2.7,6305.0
NL34,2019,29.7,2.0,31500.0,4084.0,2.5,234.2,212.6,1448201.0,2.6,6634.0
NL41,2014,33.2,3.7,34800.0,17997.03,2.4,1614.4,506.4,891810.0,7.0,48687.0
NL41,2015,33.2,3.5,36200.0,18384.0,3.4,1611.8,508.4,1003637.0,6.5,49187.0
NL41,2016,34.4,4.1,36500.0,19941.0,4.8,1615.1,505.1,1037998.0,5.3,50900.0
NL41,2017,34.4,3.8,38500.0,21586.0,5.9,1621.3,508.0,1171291.0,4.2,53109.0
NL41,2018,36.0,3.6,39800.0,22871.0,6.4,1623.4,511.3,1250414.0,3.4,55531.0
NL41,2019,38.1,3.8,40200.0,24137.0,6.9,1631.8,514.8,1337115.0,3.2,58350.0
NL42,2014,27.1,2.6,29600.0,6727.75,0.0,729.9,521.2,875050.0,7.4,19031.0
NL42,2015,29.4,2.5,31000.0,7513.0,1.2,724.0,520.3,975098.0,6.3,19001.0
NL42,2016,29.3,2.5,32000.0,7821.0,3.4,719.5,517.8,1047249.0,5.7,19608.0
NL42,2017,30.9,2.4,33500.0,8753.0,2.4,717.0,518.0,1174894.0,4.7,20305.0
NL42,2018,32.2,2.6,34600.0,8794.0,1.9,713.4,517.7,1243510.0,3.4,21263.0
NL42,2019,33.6,2.8,35000.0,9566.0,3.9,709.9,517.7,1293736.0,3.1,22115.0
NO01,2014,53.4,8.0,26624.823943661973,10958.438373333323,12.1,830.8,244.0,1354953.0,3.8,25124.92172086722
NO01,2015,53.5,8.1,26624.823943661973,10958.438373333323,9.5,845.4,248.2,1448211.0,4.7,25124.92172086722
NO02,2014,33.6,1.7,27500.0,4318.08,6.1,242.8,7.7,394050.0,2.9,9425.81
NO02,2015,33.8,1.9,27300.0,4050.24,2.1,243.0,7.7,460432.0,4.5,9183.32
NO02,2016,35.5,2.1,27200.0,4353.43,5.5,233.9,7.6,518179.0,4.5,9165.29
NO02,2017,36.3,1.9,28600.0,4752.55,5.0,235.3,7.7,460432.0,2.9,9424.68
NO02,2018,33.9,1.9,30000.0,4942.64,2.7,234.9,7.7,460432.0,2.9,9710.24
NO02,2019,32.5,1.9,30100.0,5150.59,3.1,236.0,7.7,460432.0,3.3,9806.01
NO03,2014,36.3,3.5,26624.823943661973,10958.438373333323,6.1,628.3,28.9,498345.0,4.1,25124.92172086722
NO03,2015,37.2,3.6,26624.823943661973,10958.438373333323,7.1,631.1,29.1,559857.0,4.5,25124.92172086722
NO04,2014,38.5,2.2,26624.823943661973,10958.438373333323,8.1,497.8,32.1,423315.0,3.1,25124.92172086722
NO04,2015,39.9,2.3,26624.823943661973,10958.438373333323,2.3,503.2,32.4,438678.0,4.6,25124.92172086722
NO05,2014,42.3,2.7,26624.823943661973,10958.438373333323,6.4,571.1,18.8,1280459.0,3.0,25124.92172086722
NO05,2015,43.2,2.7,26624.823943661973,10958.438373333323,3.3,575.3,19.0,1468523.0,3.9,25124.92172086722
NO06,2014,40.7,4.5,33600.0,5624.58,6.9,290.0,11.5,263962.0,3.8,13374.99
NO06,2015,44.0,3.4,33200.0,5659.81,4.3,292.4,11.6,292142.0,3.7,12921.02
NO06,2016,43.2,3.0,33100.0,6317.03,7.9,297.2,11.5,321344.0,4.0,12781.63
NO06,2017,43.0,3.8,35300.0,6566.1,6.2,300.9,11.7,292142.0,3.0,13483.65
NO06,2018,44.4,3.8,37000.0,7223.86,4.6,312.9,11.8,292142.0,3.1,13734.31
NO06,2019,44.4,4.3,36800.0,7502.82,4.3,314.6,11.8,292142.0,3.9,14147.05
NO07,2014,38.9,1.4,32300.0,6006.54,4.3,311.3,4.5,626601.0,3.3,13543.88
NO07,2015,38.7,1.2,31200.0,5827.3,-0.2,312.2,4.5,635687.0,3.4,13029.19
NO07,2016,39.5,1.5,32700.0,6803.54,4.7,313.0,4.4,781124.0,3.2,12987.21
NO07,2017,39.2,2.2,34400.0,6814.09,1.9,313.5,4.5,635687.0,3.2,13454.06
NO07,2018,40.3,2.2,36200.0,6653.82,0.1,312.3,4.5,635687.0,3.3,13803.18
NO07,2019,40.5,1.5,36100.0,7171.99,-4.2,311.7,4.5,635687.0,3.0,14102.59
NO08,2016,48.4,6.3,41500.0,24995.48,2.870906282183317,1235.6,444.5255406797111,1450575.0526036131,4.7,64998.82
NO08,2017,48.5,6.2,43300.0,27713.52,2.870906282183317,1247.2,444.5255406797111,1450575.0526036131,4.6,67415.25
NO08,2018,48.3,6.7,44800.0,28006.98,2.870906282183317,1257.1,444.5255406797111,1450575.0526036131,4.1,68551.81
NO08,2019,49.3,6.7,45800.0,30451.02,2.870906282183317,1267.1,444.5255406797111,1450575.0526036131,3.9,70585.82
NO09,2016,36.9,3.0,28100.0,7267.99,2.870906282183317,458.2,444.5255406797111,1450575.0526036131,5.2,17775.17
NO09,2017,37.3,3.0,29200.0,7937.71,2.870906282183317,460.2,444.5255406797111,1450575.0526036131,4.6,18156.11
NO09,2018,37.5,3.1,31000.0,8130.76,2.870906282183317,455.3,444.5255406797111,1450575.0526036131,4.0,18580.57
NO09,2019,39.1,3.1,30900.0,8674.56,2.870906282183317,454.4,444.5255406797111,1450575.0526036131,3.7,19110.96
NO0A,2016,42.4,2.7,36500.0,17433.75,2.870906282183317,887.3,444.5255406797111,1450575.0526036131,5.1,43757.02
NO0A,2017,42.0,2.8,37600.0,17632.68,2.870906282183317,887.8,444.5255406797111,1450575.0526036131,4.4,44169.51
NO0A,2018,43.6,2.7,38600.0,18024.07,2.870906282183317,885.8,444.5255406797111,1450575.0526036131,3.9,45191.14
NO0A,2019,43.1,2.7,39600.0,20506.95,2.870906282183317,889.8,444.5255406797111,1450575.0526036131,3.7,46930.19
PL21,2014,27.3,2.9,15900.0,6092.06,1.1,2119.0,220.9,1191163.0,9.1,12605.69
PL21,2015,28.9,3.5,17200.0,6944.86,0.6,1998.5,221.4,1218093.0,7.1,13438.97
PL21,2016,30.7,3.6,17500.0,5999.5,1.2,2143.2,221.9,1376883.0,5.2,13946.87
PL21,2017,33.6,3.6,18600.0,6150.11,1.0,2126.9,222.5,1460023.0,4.2,15592.44
PL21,2018,33.0,3.5,19700.0,6939.34,1.7,2105.3,223.2,1504318.0,2.9,16967.27
PL21,2019,33.7,3.7,20800.0,7593.54,2.2,2086.5,224.0,1684226.0,2.8,18458.91
PL22,2014,25.0,2.4,18600.0,8954.66,-1.6,3081.0,373.7,321719.0,8.6,20916.76
PL22,2015,25.4,2.3,19800.0,9140.56,-1.4,2901.4,372.6,328606.0,7.2,21292.75
PL22,2016,27.2,2.3,20000.0,8974.15,-0.8,2946.0,371.6,366956.0,5.4,21292.17
PL22,2017,28.2,2.5,21100.0,9236.08,-0.7,2893.4,370.7,374751.0,3.9,23349.07
PL22,2018,29.7,2.6,22300.0,10390.94,-0.5,2837.5,369.9,422025.0,3.4,25195.12
PL22,2019,30.9,2.6,23400.0,11333.53,-0.5,2785.6,368.8,430674.0,2.4,26922.7
PL41,2014,24.6,2.1,19200.0,7646.44,0.1,2066.3,116.8,267002.0,7.7,14418.42
PL41,2015,25.7,2.2,20700.0,8606.87,-0.1,1965.9,117.0,281094.0,5.8,15272.58
PL41,2016,25.6,1.9,21100.0,7982.21,0.2,2295.9,117.1,303291.0,4.8,15678.4
PL41,2017,25.2,2.1,22200.0,7784.82,0.3,2272.6,117.4,307628.0,3.1,17334.04
PL41,2018,26.5,2.3,23200.0,8844.07,1.1,2246.3,117.6,310980.0,2.2,18628.89
PL41,2019,28.4,2.1,24800.0,9643.52,0.9,2222.7,117.9,307003.0,2.6,20140.31
PL42,2014,24.1,1.7,15100.0,3356.12,-1.3,961.6,77.3,543009.0,8.4,5591.38
PL42,2015,24.5,1.5,16100.0,3522.38,-1.4,910.9,77.2,577099.0,7.5,5827.3
PL42,2016,26.0,1.6,16200.0,2646.68,-0.8,1093.2,77.0,637962.0,6.9,5888.34
PL42,2017,26.7,2.0,17000.0,3117.45,-0.5,1073.5,76.9,711527.0,4.6,6387.13
PL42,2018,28.6,2.1,18000.0,3573.86,-0.1,1051.6,76.8,821571.0,3.8,6827.64
PL42,2019,29.2,2.1,19000.0,3609.92,0.0,1031.5,76.6,862896.0,3.2,7369.69
PL43,2014,22.7,1.9,15200.0,1590.95,-1.3,667.2,73.0,168840.0,8.3,3411.32
PL43,2015,22.4,2.3,15900.0,1917.98,-1.5,654.6,72.9,153841.0,6.4,3532.18
PL43,2016,22.5,1.5,16300.0,1805.78,0.0,654.6,72.8,154096.0,4.7,3599.88
PL43,2017,23.7,2.4,16800.0,1747.0,-0.8,643.7,72.8,171966.0,3.7,3940.57
PL43,2018,24.8,2.5,17600.0,1934.3,0.7,631.4,72.7,177639.0,3.0,4279.48
PL43,2019,25.6,2.3,18500.0,1981.8,0.1,619.8,72.6,190339.0,2.0,4583.49
PL51,2014,27.2,4.4,20000.0,6963.89,0.5,1753.1,145.1,510072.0,9.1,13247.38
PL51,2015,27.2,4.6,21200.0,7077.51,0.5,1762.5,145.0,500637.0,7.0,13853.16
PL51,2016,28.8,4.4,21400.0,6708.84,1.6,1850.0,144.9,593482.0,5.5,14178.36
